cumulative energy, local energy at each 100step
18.7578,20.3026
18.7578,17.3156
18.7578,20.1489
18.7578,17.9432
18.7578,21.2714
18.7578,15.7343
18.7578,18.6052
18.7578,21.9611
18.7578,20.6413
18.7579,23.9142
18.7579,24.1063
18.7579,16.0849
18.7579,19.6885
18.7579,17.9698
18.7579,23.1186
18.7579,18.1649
18.7579,20.123
18.7579,19.8286
18.7579,14.0587
18.7579,21.7402
18.7579,19.9067
18.7579,11.1817
18.7579,23.2545
18.7579,12.7214
18.7579,19.6233
18.7578,17.0818
18.7578,19.546
18.7578,14.9596
18.7578,13.1577
18.7578,20.9931
18.7578,18.0039
18.7578,19.1069
18.7578,18.1538
18.7578,20.6099
18.7578,17.6814
18.7577,16.4184
18.7577,22.5381
18.7577,19.1884
18.7578,21.4126
18.7578,22.7685
18.7578,16.418
18.7578,16.0364
18.7578,22.8399
18.7578,10.147
18.7578,16.1163
18.7578,19.3796
18.7577,16.1248
18.7577,18.0393
18.7577,16.8461
18.7578,24.6479
18.7577,17.1799
18.7577,20.1463
18.7577,18.4446
18.7578,18.563
18.7578,20.5477
18.7578,17.2553
18.7578,19.9276
18.7578,15.779
18.7578,19.057
18.7578,12.323
18.7577,17.3992
18.7577,20.0349
18.7577,16.9196
18.7577,21.7865
18.7577,17.8705
18.7577,18.8349
18.7576,16.725
18.7576,19.4015
18.7577,18.1007
18.7577,19.8909
18.7577,20.3838
18.7577,21.9918
18.7577,21.9988
18.7577,23.89
18.7578,20.8587
18.7578,16.5958
18.7577,22.0247
18.7577,20.7434
18.7577,20.978
18.7577,14.1776
18.7577,20.1262
18.7576,12.7278
18.7576,17.0264
18.7576,22.3083
18.7576,15.1198
18.7576,19.4793
18.7576,17.2873
18.7576,11.3484
18.7575,14.2505
18.7575,23.884
18.7576,14.2152
18.7576,20.6186
18.7576,21.0076
18.7576,17.8636
18.7576,12.1387
18.7576,19.0573
18.7576,17.6781
18.7576,16.4856
18.7576,18.2037
18.7576,15.4392
18.7575,22.7067
18.7575,20.9812
18.7575,20.9666
18.7576,21.5582
18.7576,21.1123
18.7576,18.578
18.7576,17.6771
18.7576,18.4735
18.7577,22.8891
18.7577,19.1337
18.7577,16.8617
18.7576,12.1077
18.7576,12.4059
18.7575,14.507
18.7575,19.0981
18.7575,19.9045
18.7575,18.2896
18.7575,23.1053
18.7575,21.9769
18.7576,21.6996
18.7576,24.208
18.7576,12.7851
18.7576,12.5918
18.7575,16.0206
18.7575,19.4431
18.7575,17.3114
18.7575,19.7161
18.7575,20.4842
18.7575,14.7428
18.7575,19.335
18.7575,20.1622
18.7575,12.4223
18.7574,21.4433
18.7574,18.3559
18.7574,14.7244
18.7574,20.7377
18.7574,17.992
18.7574,19.5797
18.7574,17.7308
18.7574,15.9361
18.7574,21.4378
18.7574,15.9972
18.7574,22.568
18.7575,21.1939
18.7575,18.1948
18.7574,15.9462
18.7574,18.4995
18.7574,21.5274
18.7574,21.4336
18.7574,13.4133
18.7574,16.4258
18.7574,19.8425
18.7574,20.1576
18.7575,25.4801
18.7575,20.7628
18.7575,18.1144
18.7575,19.7775
18.7575,15.0593
18.7575,18.2259
18.7575,17.8972
18.7575,17.3377
18.7575,22.5178
18.7575,18.9322
18.7575,18.3704
18.7575,21.3412
18.7575,20.5882
18.7576,21.4892
18.7575,17.8872
18.7576,18.0129
18.7576,21.6227
18.7576,19.172
18.7576,15.009
18.7576,17.5154
18.7576,16.2536
18.7576,16.7352
18.7576,23.8042
18.7576,20.8443
18.7576,18.6097
18.7576,17.1463
18.7576,20.0914
18.7576,21.0063
18.7576,16.6875
18.7576,19.3678
18.7576,17.751
18.7576,19.2594
18.7576,13.1602
18.7576,19.2141
18.7576,18.9712
18.7576,15.7986
18.7576,18.342
18.7576,18.5903
18.7576,12.9141
18.7576,15.2971
18.7575,17.6538
18.7576,21.0973
18.7576,22.2099
18.7576,18.9625
18.7576,22.3992
18.7576,14.4526
18.7576,22.8773
18.7576,23.0111
18.7576,21.3376
18.7577,18.8507
18.7577,19.7071
18.7577,21.9129
18.7577,21.6002
18.7577,19.1459
18.7577,18.7059
18.7577,17.4237
18.7577,16.9188
18.7577,17.8135
18.7577,19.179
18.7577,16.71
18.7577,20.8541
18.7577,18.1653
18.7577,22.4168
18.7577,19.1249
18.7577,19.2991
18.7577,14.7714
18.7577,16.4747
18.7577,18.1455
18.7577,18.1257
18.7577,16.5233
18.7576,16.9463
18.7577,16.9138
18.7577,19.4664
18.7577,17.7781
18.7577,22.2261
18.7577,19.5555
18.7577,17.6512
18.7577,20.4685
18.7577,17.9038
18.7577,20.3369
18.7577,22.005
18.7577,20.7499
18.7577,21.7531
18.7578,22.4572
18.7578,22.3154
18.7578,18.2702
18.7578,19.6805
18.7578,23.4974
18.7578,21.5564
18.7578,24.3399
18.7579,21.8621
18.7579,16.7378
18.7579,19.1552
18.7579,21.1287
18.7579,14.7696
18.7579,19.7436
18.758,21.2657
18.758,20.7045
18.758,19.3396
18.7581,17.2008
18.758,15.0014
18.758,18.1488
18.758,19.2134
18.758,17.4439
18.758,24.8547
18.7581,17.5893
18.7581,17.8449
18.758,13.7502
18.758,17.5129
18.758,21.7563
18.758,8.81854
18.758,19.5921
18.758,16.9557
18.758,20.7659
18.7581,18.9526
18.7581,20.6464
18.7581,21.1729
18.7582,22.0161
18.7582,20.5936
18.7582,14.7658
18.7582,24.1079
18.7583,21.581
18.7583,19.6966
18.7583,18.0458
18.7583,19.282
18.7583,20.5704
18.7583,17.6065
18.7583,16.8907
18.7583,16.5757
18.7582,15.7675
18.7582,19.2414
18.7582,14.7104
18.7582,20.3715
18.7582,19.2151
18.7582,16.9459
18.7582,20.7928
18.7582,20.3599
18.7581,16.6902
18.7581,6.33919
18.758,9.79165
18.758,12.345
18.758,20.1566
18.758,21.0853
18.758,19.9897
18.758,17.1066
18.758,15.3456
18.758,17.237
18.758,21.7057
18.758,15.9261
18.758,19.3243
18.758,17.0691
18.758,19.5905
18.758,14.0889
18.758,21.6032
18.7579,15.1272
18.758,22.3633
18.7579,14.0204
18.7579,20.485
18.758,21.7462
18.758,18.3827
18.758,20.5001
18.758,18.0884
18.758,23.8155
18.758,20.1252
18.758,13.95
18.758,14.0103
18.758,14.3768
18.7579,11.5125
18.7579,21.1753
18.758,21.2226
18.758,21.7636
18.758,17.6642
18.758,13.541
18.758,15.2312
18.7579,20.439
18.7579,17.5782
18.7579,17.5871
18.7579,18.5093
18.7579,20.8536
18.7579,15.6146
18.7579,22.2925
18.758,19.8662
18.758,23.0652
18.758,19.3996
18.758,16.0318
18.758,14.7873
18.7579,15.3853
18.7579,17.6515
18.7579,17.2311
18.7579,17.3543
18.7579,17.6351
18.7579,16.9971
18.7578,18.9333
18.7578,16.4532
18.7579,22.2572
18.7579,24.4726
18.7579,14.2307
18.7579,20.4202
18.7579,18.2825
18.7579,19.805
18.7579,16.2723
18.7579,18.5427
18.7579,16.5643
18.7578,16.0837
18.7578,20.0755
18.7578,22.1929
18.7578,22.9386
18.7579,13.3304
18.7579,19.5647
18.7579,19.4903
18.7579,21.205
18.7579,15.8471
18.7579,17.8787
18.758,20.0674
18.758,23.4074
18.758,20.3097
18.758,14.2985
18.758,23.8333
18.758,15.5148
18.758,16.7224
18.758,19.7377
18.758,22.4383
18.758,18.8179
18.758,17.445
18.758,20.5544
18.758,17.6765
18.758,18.8803
18.758,19.2978
18.758,18.5995
18.758,17.9718
18.7581,25.3769
18.7581,17.0407
18.758,21.7251
18.7581,23.3424
18.7581,16.7151
18.758,20.1131
18.758,15.1644
18.758,17.6322
18.7581,20.2674
18.7581,17.8067
18.7581,20.3775
18.7581,20.4566
18.7581,21.0383
18.7582,20.8822
18.7582,18.3962
18.7582,23.0834
18.7582,20.9115
18.7582,16.6057
18.7581,16.9191
18.7581,16.0468
18.7581,16.5484
18.7581,22.1143
18.7581,19.2265
18.7581,22.9778
18.7582,15.1869
18.7581,18.4646
18.7581,20.7571
18.7581,19.7986
18.7581,20.8628
18.7581,20.1302
18.7581,18.4297
18.7581,13.6371
18.7581,16.6213
18.758,17.9699
18.758,10.274
18.758,18.9443
18.758,11.6937
18.7579,19.9633
18.7579,17.911
18.7579,20.6491
18.7579,11.9447
18.7578,17.6135
18.7578,21.2924
18.7578,20.8759
18.7579,17.8444
18.7579,19.6322
18.7579,16.737
18.7579,20.089
18.7579,14.8097
18.7579,21.6139
18.7579,21.0976
18.7579,19.0426
18.7579,12.2829
18.7578,17.5871
18.7578,19.3317
18.7578,18.941
18.7579,20.8266
18.7579,22.6834
18.7579,16.0806
18.7579,18.5683
18.758,23.295
18.758,23.4876
18.758,21.1844
18.7581,20.7394
18.7581,19.5
18.7581,20.9672
18.7581,16.4235
18.7581,15.4919
18.7581,16.4411
18.7581,19.4278
18.7581,19.5951
18.758,12.8168
18.758,19.0903
18.758,16.8395
18.758,22.2953
18.758,21.7284
18.758,18.1638
18.758,22.3744
18.758,16.7261
18.758,17.8977
18.758,22.3242
18.758,16.6046
18.758,16.7313
18.758,17.4288
18.758,19.7122
18.758,20.6774
18.758,17.1787
18.758,19.6791
18.758,12.155
18.758,14.0042
18.758,18.3949
18.758,20.7306
18.758,20.5111
18.758,18.0983
18.758,19.1592
18.7581,20.7877
18.7581,17.5928
18.7581,20.6628
18.758,17.1084
18.758,19.2428
18.758,17.8449
18.758,16.225
18.758,17.4752
18.7579,18.7713
18.7579,17.3789
18.7579,19.3905
18.7579,16.128
18.7578,14.1544
18.7578,17.1738
18.7578,21.1464
18.7577,22.062
18.7578,24.9149
18.7578,16.6439
18.7578,17.3843
18.7578,17.29
18.7578,19.5319
18.7578,16.9148
18.7578,23.8741
18.7578,21.4046
18.7578,18.2392
18.7578,18.2813
18.7578,16.6105
18.7578,21.6834
18.7578,13.2358
18.7578,21.087
18.7578,18.7473
18.7579,20.979
18.7579,24.046
18.7579,22.8478
18.7579,20.5297
18.7579,16.0393
18.7579,18.3022
18.7579,19.7845
18.7579,24.0234
18.7579,19.7064
18.7579,19.9812
18.7579,17.458
18.7579,14.8828
18.7579,21.0139
18.7579,15.4427
18.7579,20.8789
18.7579,19.6029
18.7579,16.8916
18.7579,20.9771
18.7578,15.6997
18.7578,18.7026
18.7578,22.1928
18.7578,19.6147
18.7579,20.766
18.7579,18.6672
18.7579,18.6445
18.7579,19.5504
18.7579,17.2546
18.7579,23.2154
18.7579,22.1238
18.758,20.232
18.7579,21.1061
18.7579,19.8485
18.7579,12.0933
18.7579,13.2921
18.7579,25.812
18.7579,15.7862
18.7579,15.2049
18.7578,13.7637
18.7578,16.6802
18.7578,18.6537
18.7578,20.7046
18.7579,21.721
18.7579,21.8171
18.7579,19.8552
18.7579,17.6181
18.7579,18.0781
18.7579,19.7709
18.758,18.8889
18.758,22.8632
18.758,21.6368
18.758,21.6453
18.758,11.5766
18.758,21.2299
18.758,15.4684
18.758,22.6058
18.758,19.6095
18.7581,20.0471
18.7581,22.8391
18.7581,13.2713
18.758,11.5187
18.7581,21.1858
18.7581,23.0204
18.7581,20.0854
18.7581,22.2791
18.7581,18.0828
18.7581,14.0193
18.7581,17.5024
18.7581,24.0762
18.7581,19.7482
18.7581,18.0968
18.7581,18.1504
18.7581,15.2386
18.7581,17.922
18.7581,15.1002
18.7581,18.4954
18.758,16.6991
18.7581,21.9869
18.7581,21.5352
18.7581,21.5911
18.7581,19.6965
18.7581,15.7106
18.7581,13.2628
18.7581,20.0784
18.7581,22.4025
18.7581,19.271
18.7581,19.0123
18.7581,20.6204
18.7581,20.4058
18.7582,17.4945
18.7581,15.8435
18.7581,16.4256
18.7581,21.0658
18.7581,21.7991
18.7581,19.976
18.7581,16.9007
18.7581,21.5098
18.7581,18.3255
18.7581,19.8101
18.7581,24.0425
18.7581,18.9836
18.7581,14.7994
18.7581,18.2185
18.7581,12.7427
18.7581,21.4833
18.7581,16.9042
18.7581,18.3345
18.7581,17.5204
18.758,14.3318
18.758,22.9824
18.7581,19.7291
18.7581,22.5096
18.7581,22.84
18.7581,19.1311
18.7581,14.9393
18.7581,16.5772
18.7581,18.5118
18.7581,19.2629
18.7581,20.0722
18.7581,20.1126
18.7581,16.6393
18.7581,18.7972
18.7581,15.3668
18.7581,15.8917
18.758,11.9334
18.758,19.1263
18.758,19.9805
18.758,15.1416
18.758,15.115
18.758,20.9969
18.758,14.952
18.758,16.9014
18.758,13.6357
18.7579,15.2001
18.7579,17.7652
18.7579,19.4473
18.7579,19.3224
18.7579,14.9701
18.7579,20.9826
18.7579,18.5283
18.7579,20.5439
18.7578,18.3329
18.7578,22.3041
18.7578,19.703
18.7578,16.5083
18.7578,16.6528
18.7578,21.7066
18.7578,13.8697
18.7578,24.1735
18.7578,18.9967
18.7578,19.6503
18.7577,17.3123
18.7577,15.663
18.7577,18.0086
18.7577,17.7786
18.7577,18.5679
18.7577,21.4386
18.7577,15.94
18.7576,9.9309
18.7576,16.8954
18.7576,14.1748
18.7575,16.7283
18.7575,18.3668
18.7575,16.9968
18.7574,16.6199
18.7574,15.4615
18.7574,15.9179
18.7574,21.4331
18.7574,19.4324
18.7574,17.6111
18.7574,21.5508
18.7574,15.6901
18.7574,16.8142
18.7574,15.0971
18.7574,21.0032
18.7574,18.5104
18.7574,16.1542
18.7574,20.1129
18.7574,16.6517
18.7574,21.2117
18.7574,20.9967
18.7574,17.4958
18.7574,22.8529
18.7574,20.2792
18.7575,23.0787
18.7575,21.1912
18.7575,23.5163
18.7575,19.2997
18.7575,17.2319
18.7575,16.2076
18.7575,20.0262
18.7575,17.0383
18.7575,23.9162
18.7575,17.4686
18.7575,14.157
18.7574,18.8773
18.7575,21.691
18.7575,17.6694
18.7575,21.6768
18.7575,14.5825
18.7575,19.2901
18.7575,17.8963
18.7575,17.4002
18.7575,22.9526
18.7575,16.0871
18.7575,17.7303
18.7574,17.6973
18.7575,22.4747
18.7575,21.2342
18.7575,14.8902
18.7575,21.6386
18.7575,19.233
18.7575,18.2105
18.7575,22.1568
18.7576,23.0214
18.7576,19.5299
18.7576,20.9017
18.7576,17.2147
18.7576,19.4123
18.7576,21.2933
18.7576,19.0256
18.7577,21.5699
18.7577,20.7956
18.7577,20.8102
18.7577,23.2069
18.7577,23.4271
18.7578,21.4208
18.7578,17.5631
18.7578,13.3396
18.7578,18.4805
18.7578,20.3545
18.7578,16.8184
18.7578,20.3943
18.7578,19.7693
18.7578,19.6527
18.7578,20.9696
18.7578,19.6723
18.7578,19.5883
18.7578,17.6484
18.7578,20.5287
18.7578,21.057
18.7578,19.7493
18.7578,23.4752
18.7578,17.4502
18.7578,16.5591
18.7578,20.3371
18.7578,16.3348
18.7578,20.3588
18.7578,14.9427
18.7578,15.5122
18.7577,16.1596
18.7577,19.059
18.7577,19.2351
18.7578,20.7105
18.7578,20.2724
18.7578,19.1138
18.7578,22.2761
18.7578,18.6903
18.7578,17.0564
18.7578,17.6802
18.7578,18.4194
18.7578,21.6211
18.7578,14.4424
18.7578,21.4373
18.7577,15.361
18.7577,20.1252
18.7578,19.7294
18.7578,21.3454
18.7579,21.0256
18.7579,23.6972
18.7579,20.8221
18.7579,16.9841
18.7578,12.7127
18.7578,21.2678
18.7579,18.2272
18.7579,24.6597
18.7579,17.0123
18.7579,22.8782
18.7579,16.933
18.7579,17.3077
18.7579,14.0264
18.7579,15.4256
18.7579,18.2693
18.7579,24.6374
18.7579,18.6662
18.7579,14.5409
18.7579,19.4041
18.7579,20.8638
18.7579,21.0716
18.7579,20.1431
18.7579,20.723
18.7579,17.3984
18.7579,17.6449
18.7579,14.2254
18.7578,21.2034
18.7578,14.4813
18.7578,19.4412
18.7578,22.2495
18.7578,18.0426
18.7578,21.3728
18.7578,19.7976
18.7578,21.3436
18.7578,23.9463
18.7578,16.4639
18.7578,14.5021
18.7578,17.3638
18.7578,18.7746
18.7578,20.7164
18.7578,19.1459
18.7579,19.6595
18.7579,21.6113
18.7579,17.1525
18.7579,18.8467
18.7578,19.2903
18.7578,14.0722
18.7578,22.0436
18.7578,16.2931
18.7578,17.9408
18.7577,20.4345
18.7578,19.1493
18.7578,20.8342
18.7578,20.7858
18.7578,17.9657
18.7578,20.4635
18.7578,22.1177
18.7579,25.1782
18.7579,20.6765
18.7579,17.8555
18.7579,16.0139
18.7579,23.1413
18.7579,15.8753
18.7579,20.9308
18.758,17.7182
18.758,17.1894
18.7579,13.7617
18.7579,19.8263
18.758,19.0353
18.758,16.7977
18.758,19.7827
18.758,16.4133
18.758,22.8422
18.758,21.43
18.758,17.0943
18.758,21.418
18.758,17.6672
18.758,17.738
18.758,21.9641
18.7581,22.8229
18.7581,16.2459
18.758,11.3872
18.758,18.8828
18.758,21.4002
18.758,20.6391
18.758,17.8836
18.7581,18.8645
18.758,18.0772
18.758,19.3708
18.758,19.5876
18.7581,18.2394
18.758,15.542
18.758,20.3325
18.758,22.6578
18.758,16.9119
18.758,24.0254
18.758,16.4388
18.758,20.5929
18.758,18.7891
18.758,22.9922
18.7581,23.4418
18.7581,15.1085
18.7581,16.083
18.7581,19.292
18.7581,19.6458
18.7581,16.9446
18.7581,17.2619
18.7581,21.688
18.758,23.194
18.758,21.2603
18.758,19.6564
18.758,13.8031
18.758,17.3663
18.758,16.8342
18.7579,18.4165
18.7579,16.0697
18.7579,15.8102
18.7578,15.6537
18.7578,22.3277
18.7578,18.4932
18.7578,23.3986
18.7579,20.6444
18.7579,15.5821
18.7579,20.7495
18.7579,19.8181
18.7579,23.0045
18.7579,18.102
18.758,20.1564
18.758,16.8671
18.7579,18.4054
18.7579,17.3117
18.7579,17.3544
18.758,19.5397
18.758,22.2982
18.758,20.8827
18.7579,20.2652
18.758,19.4525
18.758,20.3103
18.758,19.8308
18.758,17.6187
18.758,17.858
18.758,20.525
18.7579,15.5158
18.7579,21.4905
18.758,22.5355
18.758,19.4032
18.758,14.1999
18.758,20.5474
18.758,20.1796
18.758,21.9976
18.758,18.437
18.758,19.5233
18.758,19.9679
18.7579,9.82879
18.7579,25.672
18.758,22.8156
18.758,23.7846
18.758,19.1636
18.758,21.5086
18.7581,19.7718
18.7581,16.586
18.7581,20.2304
18.758,11.8268
18.758,22.7473
18.758,13.3715
18.758,18.0584
18.758,13.146
18.758,15.7947
18.758,19.7531
18.7579,18.1834
18.7579,12.172
18.7579,19.8515
18.7579,17.0249
18.7579,23.3678
18.7579,22.3931
18.758,21.268
18.7579,18.2844
18.7579,14.6196
18.7579,16.7163
18.7579,19.4816
18.7579,22.3065
18.7579,14.2986
18.7579,17.0845
18.7579,21.9231
18.7579,18.0998
18.7579,16.388
18.7578,20.4543
18.7578,13.7772
18.7578,21.8873
18.7578,20.7659
18.7578,19.4857
18.7577,20.2106
18.7577,20.2404
18.7578,18.9533
18.7578,19.8058
18.7578,19.451
18.7579,20.9327
18.7578,14.4132
18.7578,19.8928
18.7579,17.7383
18.7579,21.9604
18.7579,17.021
18.7578,9.52358
18.7578,21.8138
18.7579,19.5711
18.7579,21.4652
18.7578,14.5198
18.7578,15.6336
18.7578,15.2433
18.7578,19.9869
18.7578,17.4366
18.7578,16.2892
18.7578,16.0399
18.7578,23.8998
18.7578,23.3999
18.7578,21.8976
18.7578,16.3346
18.7578,16.6158
18.7578,17.3461
18.7579,24.0843
18.7579,18.3392
18.7579,21.5086
18.7579,14.7861
18.7579,19.9529
18.7579,22.7575
18.758,20.0404
18.758,21.0281
18.7581,16.0816
18.758,13.3006
18.758,22.4617
18.758,15.8866
18.758,14.8434
18.758,19.9071
18.758,18.5731
18.758,22.188
18.758,20.8307
18.758,17.0106
18.758,16.7663
18.758,18.4633
18.758,19.4637
18.7579,18.8022
18.758,20.8135
18.758,20.2171
18.7579,14.9602
18.7579,17.4216
18.7579,17.7911
18.7579,18.2516
18.7579,19.9228
18.7579,17.382
18.7579,12.8183
18.7578,20.471
18.7578,17.5811
18.7579,18.7451
18.7579,19.7328
18.7579,21.316
18.7579,22.1931
18.7579,19.5128
18.7579,23.6557
18.7579,22.6313
18.7579,16.863
18.7579,17.5595
18.7579,17.7433
18.7579,21.5134
18.7579,21.352
18.758,20.8687
18.758,15.0593
18.758,18.3925
18.758,18.5341
18.758,21.1363
18.7579,11.718
18.7579,16.1037
18.7579,21.5322
18.758,21.2795
18.758,22.894
18.758,19.5051
18.758,21.1395
18.758,22.6476
18.7581,20.4566
18.7581,20.7423
18.7581,20.8727
18.7581,16.2764
18.758,17.1638
18.758,20.3011
18.7581,11.9141
18.758,18.9945
18.758,22.3709
18.758,20.0097
18.7581,20.6781
18.7581,22.1318
18.7581,18.927
18.7581,22.6592
18.7581,20.2586
18.7581,15.7727
18.7581,21.3542
18.7581,19.5254
18.7582,22.7618
18.7582,16.8343
18.7582,14.902
18.7582,21.3245
18.7582,18.0903
18.7581,14.8434
18.7581,19.7077
18.7581,19.4982
18.7581,21.037
18.7582,20.3423
18.7582,17.5988
18.7582,12.309
18.7581,12.7952
18.7581,19.5253
18.7581,18.6947
18.7582,19.6669
18.7582,24.1624
18.7582,18.0263
18.7582,20.4334
18.7582,18.674
18.7582,11.2588
18.7582,20.8321
18.7582,18.7731
18.7582,19.9585
18.7582,18.9116
18.7582,17.3117
18.7582,19.8284
18.7582,15.3449
18.7581,16.8936
18.7581,24.0216
18.7582,19.7885
18.7582,21.6658
18.7582,15.6289
18.7581,17.9199
18.7582,22.6938
18.7582,21.207
18.7582,20.8822
18.7582,16.1929
18.7582,19.4686
18.7582,19.8747
18.7582,19.9173
18.7583,20.5237
18.7583,20.7414
18.7583,20.7988
18.7583,16.9815
18.7583,20.2864
18.7584,21.3528
18.7584,20.9624
18.7584,17.6791
18.7584,19.1852
18.7584,20.4675
18.7584,21.799
18.7584,21.2788
18.7584,20.6914
18.7585,18.9951
18.7585,21.6251
18.7585,19.9506
18.7586,22.9294
18.7585,16.9874
18.7586,16.9227
18.7586,19.6358
18.7586,20.4253
18.7586,17.9548
18.7586,11.6047
18.7586,17.4017
18.7586,20.9694
18.7586,18.7732
18.7586,19.7402
18.7586,19.4547
18.7586,20.8839
18.7586,19.38
18.7586,20.7994
18.7587,23.6488
18.7587,22.1438
18.7587,15.0294
18.7587,18.2269
18.7587,19.075
18.7587,18.566
18.7587,16.8618
18.7587,13.422
18.7587,17.931
18.7587,16.579
18.7587,21.1009
18.7587,19.8899
18.7587,23.0298
18.7587,16.5954
18.7587,20.0943
18.7587,19.5012
18.7587,21.9319
18.7587,21.8988
18.7587,19.3216
18.7587,16.7622
18.7587,18.1436
18.7588,18.184
18.7588,18.0176
18.7588,13.5633
18.7588,20.2344
18.7588,21.7389
18.7588,19.5292
18.7588,21.2066
18.7588,21.9504
18.7588,15.8385
18.7588,20.1647
18.7588,20.47
18.7588,19.4744
18.7588,20.4362
18.7588,21.3987
18.7588,15.5218
18.7588,18.5372
18.7588,17.0039
18.7588,19.527
18.7588,19.7153
18.7588,16.2888
18.7588,16.3151
18.7588,18.1003
18.7588,17.5998
18.7588,21.8345
18.7588,20.1469
18.7588,18.0287
18.7588,15.9456
18.7587,16.7015
18.7587,20.0112
18.7587,21.3606
18.7587,16.2312
18.7587,19.8719
18.7587,17.18
18.7587,21.4751
18.7587,17.4037
18.7587,22.61
18.7587,18.2361
18.7586,16.8128
18.7587,19.3863
18.7587,20.5737
18.7587,19.0952
18.7587,17.9795
18.7587,17.3481
18.7587,20.6347
18.7587,16.8717
18.7587,19.8278
18.7587,17.0625
18.7587,21.7174
18.7587,21.5327
18.7587,18.8228
18.7588,20.6028
18.7588,14.6089
18.7588,19.0754
18.7588,19.8657
18.7588,18.3509
18.7587,12.7579
18.7587,18.3784
18.7587,22.6624
18.7587,18.0443
18.7587,20.7233
18.7587,21.9483
18.7587,19.7897
18.7587,18.1046
18.7587,20.6875
18.7587,23.371
18.7588,18.0616
18.7588,23.2584
18.7587,14.1943
18.7587,19.9924
18.7587,23.338
18.7587,14.2924
18.7587,16.9634
18.7587,19.6359
18.7587,20.9496
18.7588,21.1788
18.7588,21.0891
18.7588,18.4593
18.7588,23.8425
18.7588,19.2831
18.7588,22.0917
18.7588,19.2764
18.7589,23.6405
18.7589,19.9288
18.7589,17.2601
18.7589,19.0744
18.7589,16.1734
18.7589,17.7149
18.7589,19.7922
18.7589,20.6719
18.7589,17.5704
18.7589,18.7361
18.7588,16.7081
18.7588,20.7584
18.7588,20.7404
18.7588,18.5066
18.7588,14.0508
18.7587,13.4526
18.7587,19.2995
18.7587,23.6572
18.7588,20.685
18.7588,21.6533
18.7588,23.8273
18.7589,21.412
18.7589,19.0086
18.7589,14.2709
18.7589,19.3448
18.7589,18.2155
18.7589,16.4636
18.7589,22.9258
18.7589,18.7085
18.7589,21.2715
18.7589,15.27
18.7588,11.1427
18.7588,20.8505
18.7588,14.3427
18.7588,17.1575
18.7588,20.0802
18.7588,19.8384
18.7588,20.6662
18.7589,19.9703
18.7589,19.2655
18.7589,18.4991
18.7588,19.8403
18.7588,15.0522
18.7588,23.9683
18.7588,12.6826
18.7588,18.4672
18.7588,13.6676
18.7588,21.6673
18.7588,20.1011
18.7588,18.3517
18.7588,22.4891
18.7588,19.0206
18.7588,19.4293
18.7588,17.9777
18.7587,10.8186
18.7587,14.4989
18.7587,12.3059
18.7587,20.6087
18.7587,20.6161
18.7587,14.84
18.7587,17.5186
18.7587,21.0622
18.7587,16.2089
18.7587,18.6459
18.7587,17.0788
18.7587,21.5182
18.7588,23.3474
18.7588,17.7598
18.7588,18.37
18.7588,18.5026
18.7588,19.8233
18.7588,19.7565
18.7587,14.5998
18.7587,20.2508
18.7587,20.73
18.7587,17.2193
18.7587,12.2987
18.7587,13.7418
18.7586,15.1446
18.7586,16.4083
18.7586,24.005
18.7587,21.4667
18.7587,14.7222
18.7587,15.1224
18.7587,18.6837
18.7587,18.1989
18.7587,20.5634
18.7587,19.1255
18.7586,20.6755
18.7586,12.0705
18.7586,18.6259
18.7586,21.7741
18.7586,18.3426
18.7586,19.3738
18.7586,19.253
18.7586,11.5238
18.7586,23.6562
18.7586,19.7483
18.7586,19.2941
18.7586,17.0014
18.7586,17.0697
18.7586,23.2536
18.7586,21.0804
18.7586,24.6975
18.7586,19.4807
18.7586,20.7551
18.7586,18.6355
18.7586,21.3553
18.7587,21.6959
18.7587,18.3448
18.7586,22.8932
18.7586,17.108
18.7586,21.4873
18.7587,21.6286
18.7587,18.3
18.7587,18.3295
18.7587,19.5227
18.7587,18.767
18.7587,18.6097
18.7587,19.1733
18.7587,15.6897
18.7587,17.3389
18.7587,22.417
18.7586,14.9368
18.7586,24.2937
18.7586,17.7225
18.7586,20.5077
18.7586,19.3646
18.7586,23.7638
18.7587,16.8197
18.7586,16.8739
18.7586,17.2655
18.7586,20.0465
18.7586,18.4838
18.7587,21.9034
18.7587,21.3405
18.7587,12.4838
18.7587,16.9055
18.7587,22.6149
18.7587,19.7534
18.7587,18.8161
18.7586,14.8537
18.7586,10.4343
18.7586,18.4287
18.7586,18.8937
18.7586,22.4315
18.7586,20.2619
18.7586,16.5694
18.7586,8.95934
18.7586,21.0291
18.7586,23.29
18.7586,16.0479
18.7586,19.9391
18.7586,12.6811
18.7586,18.3285
18.7586,17.1745
18.7586,23.0084
18.7586,17.6274
18.7586,21.1691
18.7586,20.6272
18.7586,14.1815
18.7585,24.4917
18.7586,15.6142
18.7586,18.8616
18.7585,12.8965
18.7585,13.7813
18.7585,14.1776
18.7585,19.7711
18.7585,22.2615
18.7585,16.8041
18.7585,23.0414
18.7585,20.5814
18.7586,17.0064
18.7586,20.5176
18.7585,13.387
18.7585,16.4619
18.7585,14.0606
18.7585,20.1293
18.7585,18.6633
18.7585,20.5974
18.7585,14.6298
18.7585,19.7181
18.7585,21.6586
18.7585,18.9988
18.7586,19.4777
18.7586,21.2683
18.7586,23.9909
18.7586,17.4362
18.7586,18.8222
